capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
44,0.3634149,0,8.3359,1.519,1.0725,1.1244,0.125,0.0017,0.006,0.0003,0.019,0.0301,0.0035,0.0012,0.0119,0.0002,0.002,0.002,0.0001,0.0005,0.0093,0.002,0.0005,0.0001,0.0012,0.0,0.0708,0.0183,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
45,0.3717508,0,8.32,1.581,1.059,1.1157,0.119,0.0016,0.0049,0.0003,0.0201,0.0298,0.003,0.0011,0.0105,0.0003,0.0019,0.0025,0.0001,0.0002,0.0091,0.0018,0.0005,0.0007,0.0011,0.0001,0.0681,0.017,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
46,0.3800708,0,8.4217,1.4754,1.0457,1.1219,0.1146,0.0016,0.0045,0.0002,0.0168,0.026,0.0033,0.0013,0.0107,0.0002,0.0019,0.0021,0.0002,0.0001,0.0084,0.0021,0.0006,0.0001,0.001,0.0,0.0637,0.0178,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
47,0.38849249999999996,0,8.1878,1.4447,1.1695,1.1876,0.1253,0.0023,0.0063,0.0003,0.0174,0.029,0.0032,0.0017,0.0149,0.0002,0.0021,0.002,0.0001,0.0006,0.0093,0.0019,0.0006,0.0001,0.0014,0.0001,0.0726,0.0172,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
48,0.3966803,0,8.3353,1.6195,0.9959,1.1333,0.1259,0.002,0.0049,0.0003,0.0261,0.0358,0.0033,0.0011,0.0131,0.0009,0.0016,0.0018,0.0002,0.0002,0.0088,0.0023,0.0003,0.0001,0.001,0.0001,0.0758,0.0165,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
49,0.4050156,0,8.4645,1.5455,0.9812,1.1277,0.1149,0.0016,0.006,0.0002,0.0164,0.0269,0.003,0.0015,0.0105,0.0002,0.0017,0.0017,0.0007,0.0001,0.0079,0.0023,0.0003,0.0001,0.001,0.0,0.0634,0.0189,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
50,0.41348009999999996,0,8.3014,1.5981,1.218,1.1215,0.1188,0.0018,0.005,0.0003,0.0177,0.0275,0.0033,0.0012,0.0108,0.0004,0.0016,0.0022,0.0001,0.0003,0.0083,0.0019,0.0005,0.0001,0.0016,0.0002,0.0658,0.0187,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
51,0.4217815,0,8.3763,1.4237,1.116,1.8301,0.1662,0.0024,0.0031,0.0003,0.0376,0.0464,0.0043,0.0014,0.0177,0.0003,0.0021,0.0029,0.0,0.0002,0.0116,0.0024,0.0012,0.0001,0.0018,0.0,0.0997,0.0266,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
52,0.4301578,0,8.1886,1.5917,1.1007,1.1116,0.1177,0.0018,0.0055,0.0003,0.0183,0.0284,0.0032,0.0015,0.0111,0.0006,0.0018,0.0017,0.0001,0.0002,0.0089,0.0019,0.0005,0.0001,0.0011,0.0001,0.0669,0.0162,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
53,0.43834639999999997,0,8.5604,1.5596,1.0552,1.1069,0.1105,0.0017,0.0048,0.0004,0.0187,0.0281,0.0027,0.001,0.0104,0.0002,0.0017,0.0014,0.0,0.0002,0.0089,0.0017,0.0004,0.0,0.001,0.0001,0.0628,0.0151,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
54,0.4469068,0,8.1483,1.4664,1.1605,1.1013,0.1219,0.0019,0.0061,0.0002,0.0181,0.0288,0.0029,0.0011,0.0106,0.0002,0.0015,0.0021,0.0001,0.0002,0.0085,0.0018,0.0004,0.0,0.0014,0.0001,0.0664,0.0196,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
55,0.4550551,0,8.3035,1.4494,1.0492,1.0726,0.1125,0.0014,0.0043,0.0003,0.0185,0.0268,0.0025,0.0012,0.0098,0.0003,0.0014,0.0017,0.0001,0.0001,0.0087,0.0022,0.0004,0.0,0.0009,0.0,0.0623,0.0169,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
56,0.4633586,0,8.5412,1.6787,1.1704,1.1693,0.1117,0.0021,0.0021,0.0003,0.0169,0.0277,0.0033,0.0013,0.0117,0.0002,0.0017,0.0022,0.0002,0.0006,0.0086,0.002,0.0005,0.0,0.0012,0.0002,0.0661,0.0152,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
57,0.47189980000000004,0,8.3848,1.5176,1.065,1.1192,0.1154,0.0031,0.0055,0.0003,0.0203,0.0313,0.0028,0.001,0.0116,0.0001,0.0015,0.0019,0.0003,0.0002,0.0081,0.0015,0.0004,0.0002,0.0012,0.0001,0.0672,0.0168,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
58,0.48028460000000006,0,8.259,1.5235,1.384,1.1771,0.1123,0.0017,0.0046,0.0002,0.0224,0.0313,0.0026,0.0014,0.0116,0.0001,0.0024,0.0016,0.0002,0.0001,0.0081,0.0021,0.0005,0.0001,0.001,0.0001,0.0678,0.0141,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
59,0.4885436000000001,0,8.2936,1.486,1.0846,1.1186,0.1185,0.0017,0.007,0.0003,0.0162,0.0287,0.0031,0.0014,0.0104,0.0002,0.0016,0.0017,0.0007,0.0001,0.0085,0.002,0.0006,0.0001,0.001,0.0001,0.0671,0.0172,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
60,0.4968372000000001,0,8.3533,1.5693,1.1182,1.1234,0.1191,0.0018,0.0046,0.0003,0.0177,0.028,0.0035,0.0012,0.0106,0.0002,0.0021,0.0017,0.0001,0.0001,0.0086,0.0021,0.0005,0.0,0.0012,0.0001,0.0658,0.0199,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
61,0.5051905000000001,0,8.2821,1.5827,1.2185,1.081,0.1221,0.0026,0.0064,0.0005,0.0176,0.0301,0.0036,0.0013,0.0113,0.0001,0.0019,0.0018,0.0002,0.0007,0.0087,0.0021,0.0006,0.0001,0.0012,0.0001,0.0689,0.0179,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
62,0.5134726000000001,0,8.4595,1.5697,1.2706,1.1404,0.1458,0.0026,0.0051,0.0004,0.0237,0.0354,0.0032,0.0016,0.0169,0.0002,0.0019,0.0021,0.0001,0.0001,0.0119,0.002,0.0008,0.0,0.0013,0.0,0.0849,0.0197,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
63,0.5219321,0,8.3062,1.8288,1.235,1.2782,0.1345,0.0019,0.0065,0.0003,0.0208,0.0322,0.0029,0.0013,0.0111,0.0003,0.0018,0.0018,0.0003,0.0001,0.0098,0.0021,0.0006,0.0001,0.0011,0.0,0.0728,0.0222,0.0016,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
64,0.5302383,0,8.2023,1.6127,1.1206,1.1842,0.1096,0.0015,0.0053,0.0007,0.0187,0.0286,0.0027,0.0009,0.0108,0.0002,0.0017,0.0014,0.0002,0.0001,0.0077,0.0017,0.0005,0.0001,0.0009,0.0,0.0626,0.0144,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
65,0.5384406,0,8.2671,1.5471,1.0761,1.1911,0.1243,0.0016,0.0049,0.0006,0.024,0.0336,0.0032,0.0012,0.0114,0.0003,0.0018,0.0017,0.0001,0.0001,0.0086,0.0023,0.0005,0.0001,0.0011,0.0001,0.0725,0.0153,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
66,0.5467077,0,8.3897,1.6428,1.035,1.1544,0.1177,0.0016,0.0056,0.0002,0.018,0.0288,0.0029,0.0011,0.01,0.0003,0.0024,0.0017,0.0001,0.0002,0.0082,0.0028,0.0004,0.0001,0.001,0.0002,0.0668,0.0178,0.0004,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
67,0.5550974,0,8.3742,1.5383,1.1624,1.2036,0.1323,0.0018,0.0046,0.0002,0.0246,0.0354,0.0033,0.0019,0.0122,0.0003,0.0018,0.0024,0.0001,0.0001,0.01,0.0019,0.0009,0.0001,0.0012,0.0002,0.078,0.0165,0.0007,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
68,0.5634716,0,8.3752,1.5762,1.0336,1.2654,0.1215,0.0018,0.0049,0.0003,0.0216,0.032,0.0037,0.0013,0.0114,0.0003,0.002,0.0017,0.0001,0.0002,0.0086,0.0019,0.0005,0.0,0.001,0.0002,0.0707,0.0168,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
69,0.5718468,0,8.3827,1.6085,1.2618,1.1822,0.1166,0.0021,0.0075,0.0003,0.0158,0.0284,0.0024,0.0015,0.0109,0.0005,0.0016,0.0018,0.0001,0.0001,0.0079,0.0016,0.0007,0.0001,0.0012,0.0,0.0649,0.0178,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
70,0.5802295,0,8.3828,1.5298,1.2092,1.1165,0.1383,0.0036,0.0028,0.0003,0.026,0.0362,0.0033,0.0013,0.0144,0.0002,0.0019,0.002,0.0002,0.0001,0.0102,0.0022,0.0005,0.0001,0.0013,0.0,0.0808,0.0188,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
71,0.5886123,0,8.2078,1.5775,1.2506,1.1351,0.127,0.0017,0.0067,0.0003,0.0184,0.0299,0.0033,0.0012,0.0115,0.0003,0.0021,0.0019,0.0001,0.0006,0.0092,0.0024,0.0006,0.0001,0.0011,0.0,0.0699,0.0201,0.0013,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
72,0.5968201,0,8.3719,1.6408,1.2043,1.1238,0.1226,0.0016,0.0028,0.0004,0.0221,0.0298,0.0029,0.0014,0.0112,0.0003,0.0017,0.0022,0.0002,0.0002,0.0096,0.0019,0.0005,0.0003,0.0011,0.0,0.0697,0.0167,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
73,0.605192,0,8.2043,1.5081,1.0393,1.1593,0.1097,0.0018,0.0039,0.0003,0.021,0.0291,0.0025,0.001,0.0111,0.0002,0.0016,0.0018,0.0001,0.0002,0.0077,0.0016,0.0003,0.0001,0.0011,0.0001,0.0642,0.015,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
74,0.6133963,0,8.382,1.4492,1.0685,1.0408,0.1211,0.002,0.0049,0.0003,0.0189,0.0293,0.0035,0.0012,0.0104,0.0003,0.0015,0.0018,0.0001,0.0001,0.0081,0.0021,0.0005,0.0,0.0012,0.0001,0.0658,0.0193,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
75,0.6217783,0,8.3184,1.5241,1.0878,1.1089,0.1253,0.0017,0.0069,0.0003,0.0183,0.03,0.0036,0.0011,0.0132,0.0003,0.0018,0.0023,0.0003,0.0002,0.0089,0.002,0.0006,0.0001,0.0018,0.0,0.0717,0.0188,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
76,0.6300967,0,8.2411,1.508,1.0614,1.1082,0.1142,0.0018,0.0027,0.0004,0.0197,0.0271,0.0028,0.0012,0.0104,0.0009,0.0014,0.0016,0.0001,0.0001,0.0084,0.0021,0.0004,0.0001,0.0009,0.0001,0.0636,0.0164,0.0016,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
77,0.6383378,0,8.3339,1.598,0.9842,1.1358,0.1161,0.0018,0.006,0.0004,0.0171,0.0282,0.003,0.0011,0.0102,0.0003,0.0015,0.0017,0.0001,0.0001,0.0084,0.0024,0.0005,0.0001,0.0011,0.0001,0.0648,0.0184,0.0013,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
78,0.6466717,0,8.376,1.6282,0.99,1.1097,0.1169,0.002,0.0033,0.0004,0.0182,0.0265,0.0029,0.0011,0.0104,0.0003,0.0017,0.0022,0.0002,0.0001,0.0084,0.002,0.0006,0.0,0.0012,0.0,0.0644,0.0184,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
79,0.6550477,0,8.3542,1.553,1.0464,1.1275,0.1225,0.0018,0.0071,0.0004,0.0181,0.03,0.0027,0.0009,0.0106,0.0002,0.0015,0.0019,0.0002,0.0001,0.0083,0.0021,0.0006,0.0001,0.0011,0.0002,0.0682,0.0179,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
80,0.6634019,0,8.3214,1.6474,1.0367,1.2118,0.1172,0.0016,0.0061,0.0004,0.0172,0.0281,0.0036,0.0013,0.0115,0.0001,0.0018,0.002,0.0001,0.0001,0.009,0.0017,0.0004,0.0001,0.0011,0.0001,0.067,0.0178,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
81,0.6717233,0,8.314,1.5562,0.9987,1.1238,0.1135,0.0017,0.0053,0.0004,0.0173,0.0274,0.003,0.0011,0.0107,0.0002,0.0016,0.0021,0.0001,0.0002,0.009,0.0019,0.0004,0.0002,0.0011,0.0,0.0639,0.016,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
82,0.6800373000000001,0,8.2848,1.5484,1.0155,1.0319,0.1183,0.002,0.0057,0.0003,0.0157,0.0262,0.0032,0.0012,0.0107,0.0003,0.0017,0.002,0.0002,0.0001,0.0094,0.0018,0.0005,0.0001,0.0012,0.0001,0.0645,0.0202,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
83,0.6883221,0,8.5087,1.6148,1.0725,1.0679,0.1438,0.0017,0.0043,0.0002,0.0308,0.0395,0.0036,0.0014,0.0132,0.0002,0.0023,0.0023,0.0001,0.0003,0.0101,0.0022,0.0005,0.0001,0.0014,0.0,0.0847,0.0222,0.0013,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
84,0.6968308000000001,0,8.1885,1.6576,1.0456,1.117,0.1196,0.0019,0.0069,0.0002,0.0178,0.0296,0.0034,0.0017,0.012,0.0007,0.0019,0.0018,0.0,0.0003,0.008,0.0025,0.0005,0.0,0.0011,0.0001,0.0688,0.0168,0.0007,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
85,0.7050193000000001,0,8.313,1.5953,1.0054,1.1323,0.1059,0.0017,0.0041,0.0002,0.0161,0.0248,0.0031,0.001,0.0106,0.0003,0.0015,0.002,0.0002,0.0001,0.0083,0.0015,0.0004,0.0,0.0009,0.0,0.0598,0.0153,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
86,0.7133323000000001,0,8.4368,1.4891,1.03,1.0394,0.1152,0.0016,0.0053,0.0003,0.0168,0.0267,0.0034,0.0011,0.0112,0.0002,0.002,0.0016,0.0001,0.0001,0.0094,0.0021,0.0004,0.0,0.0011,0.0,0.0648,0.0185,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
87,0.7217691000000002,0,8.3097,1.4723,1.0668,1.1078,0.1204,0.0022,0.0066,0.0003,0.0175,0.0293,0.0026,0.001,0.0109,0.0002,0.002,0.0017,0.0001,0.0002,0.009,0.0023,0.0007,0.0001,0.0011,0.0,0.068,0.0184,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
88,0.7300788000000001,0,8.2153,1.5457,1.0274,1.0412,0.1114,0.0023,0.004,0.0003,0.0183,0.0273,0.0032,0.0011,0.0105,0.0001,0.0015,0.0019,0.0001,0.0001,0.0076,0.0018,0.0008,0.0002,0.001,0.0001,0.0632,0.016,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
89,0.7382941000000002,0,8.5891,1.5595,1.103,1.0295,0.1194,0.002,0.0063,0.0002,0.0186,0.0298,0.0035,0.0012,0.0133,0.0003,0.0015,0.0018,0.0,0.0001,0.0082,0.0025,0.0005,0.0001,0.001,0.0,0.0693,0.0162,0.0013,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
90,0.7468832000000002,0,8.2124,1.5797,1.0876,1.192,0.12,0.0015,0.0063,0.0003,0.019,0.0299,0.003,0.0011,0.0104,0.0007,0.0017,0.0018,0.0002,0.0002,0.009,0.0018,0.0005,0.0001,0.0011,0.0,0.0674,0.0162,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
91,0.7550956000000002,0,8.443,1.4433,1.1878,1.0299,0.1176,0.0017,0.0045,0.0003,0.0227,0.0317,0.0032,0.0013,0.0113,0.0002,0.0017,0.0021,0.0001,0.0001,0.009,0.0019,0.0005,0.0006,0.0011,0.0001,0.0703,0.0198,0.0013,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
92,0.7635386000000002,0,8.1701,1.5149,1.0446,1.208,0.1103,0.0017,0.0059,0.0003,0.0159,0.027,0.0034,0.0015,0.0111,0.0003,0.0014,0.0017,0.0001,0.0003,0.0071,0.0018,0.0004,0.0002,0.0013,0.0,0.0628,0.0155,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
93,0.7717087000000001,0,8.4915,1.575,1.0345,1.0748,0.1413,0.0021,0.0086,0.0003,0.0347,0.0484,0.0039,0.0014,0.016,0.0002,0.0023,0.002,0.0001,0.0001,0.0088,0.0021,0.0007,0.0001,0.0009,0.0,0.0932,0.019,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
